医療機関CD,医療機関名,年度,施設区分,日付,方法,連携機関対応者部署,連携機関対応者役職,連携機関対応者氏名,連携機関対応人数・氏名,当院対応者所属,当院対応者氏名,当院対応人数・氏名,内容,備考,データ作成部署
8902636,新見市国保　神代診療所,2024,0,2024-04-17,訪問,,,看護師,,地域医療連携室,難波,,病診連携に関する挨拶,,地域医療連携室
0910082,さきがけホスピタル,2024,0,2024-04-18,訪問,地域医療連携課,課長,牧野祥恵,診療支援部　河合宏部長,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
0910207,仲田医院,2024,0,2024-04-18,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
0910215,藤本診療所,2024,0,2024-04-18,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
0910306,ふじかわ眼科　高梁分院,2024,0,2024-04-18,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
3110078,吉備高原ルミエール病院,2024,0,2024-04-18,訪問,,MSW,大平典英,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
3210142,まつうらクリニック,2024,0,2024-04-18,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
8900598,高梁市川上診療所,2024,0,2024-04-18,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
8902339,高梁市国民健康保険成羽病院附属　備中診療所,2024,0,2024-04-18,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
8902347,高梁市国民健康保険成羽病院,2024,0,2024-04-18,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
0810456,総社みみ・はな・のどクリニック,2024,0,2024-04-23,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
0910249,野村医院,2024,0,2024-04-23,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
0910264,高梁整形外科医院,2024,0,2024-04-23,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
3110102,木戸医院,2024,0,2024-04-23,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
3110128,賀陽クリニック,2024,0,2024-04-23,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
8800079,吉備高原医療リハビリテーションセンター,2024,0,2024-04-23,訪問,MSW,,沼本晋平様,三好克彦様,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
0810282,平川内科クリニック,2024,0,2024-04-24,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0900497,西医院,2024,0,2024-04-24,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
0910074,高梁中央病院,2024,0,2024-04-24,訪問,,MSW,三尾あゆみ,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
0910173,池田医院,2024,0,2024-04-24,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
0910199,大杉病院,2024,0,2024-04-24,訪問,地域医療連携室,室長,佐藤剛紀,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0910280,尾島クリニック,2024,0,2024-04-24,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
2610144,河原内科医院,2024,0,2024-04-24,訪問,,受付,,,地域医療連携室,小野,,附属病院の予約票・診療情報提供書の一式を配布,,地域医療連携室
0810514,しおつか泌尿器科クリニック,2024,0,2024-04-25,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
1600062,にしした泌尿器科クリニック,2024,0,2024-04-25,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
2700663,くにもと内科小児科医院,2024,0,2024-04-25,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
2710118,なかむら眼科,2024,0,2024-04-25,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
2710167,よりしま中西医院,2024,0,2024-04-25,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
2710217,鴨方整形外科,2024,0,2024-04-25,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
2710225,鴨方クリニック,2024,0,2024-04-25,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
0110261,淳風会ロングライフホスピタル,2024,0,2024-04-26,訪問,MSW,,石原伽耶様,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
0110352,万成病院,2024,0,2024-04-26,訪問,相談員,,藤本様,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
0112911,同仁病院,2024,0,2024-04-26,訪問,事務職員,,高橋様,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
0113828,坂田整形外科医院,2024,0,2024-04-26,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
0115716,いのくち内科クリニック,2024,0,2024-04-26,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
0121235,そのべ耳鼻咽喉科,2024,0,2024-04-26,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
0121359,こどもクリニック青い鳥,2024,0,2024-04-26,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
0122266,秋山皮膚科,2024,0,2024-04-26,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶（50周年記念誌配布）,,地域医療連携室
0401173,大野眼科,2024,0,2024-04-26,訪問,,院長,,,地域医療連携室,難波,,病診連携に関する挨拶,,地域医療連携室
0401249,木下耳鼻咽喉科クリニック,2024,0,2024-04-26,訪問,,院長,,,地域医療連携室,難波,,病診連携に関する挨拶,,地域医療連携室
0410018,由良病院,2024,0,2024-04-26,訪問,地域医療連携室,室長,,,地域医療連携室,難波,,病診連携に関する挨拶,,地域医療連携室
0410125,大西病院,2024,0,2024-04-26,訪問,,MSW,川上,,地域医療連携室,難波,,病診連携に関する挨拶,,地域医療連携室
0410182,中谷外科病院,2024,0,2024-04-26,訪問,,受付,,,地域医療連携室,難波,,病診連携に関する挨拶,,地域医療連携室
0410349,医療法人ＳＨＩＲＯ　しんみなクリニック,2024,0,2024-04-26,訪問,,受付,,,地域医療連携室,難波,,病診連携に関する挨拶,,地域医療連携室
0410406,三宅内科外科医院,2024,0,2024-04-26,訪問,,院長,三宅,,地域医療連携室,難波,,病診連携に関する挨拶,,地域医療連携室
8800129,岡山赤十字病院　玉野分院,2024,0,2024-04-26,訪問,,MSW,岡崎美波,,地域医療連携室,難波,,病診連携に関する挨拶,,地域医療連携室
8903154,玉野三井病院,2024,0,2024-04-26,訪問,,MSW,長谷,,地域医療連携室,難波,,病診連携に関する挨拶,,地域医療連携室
0700483,青木内科,2023,0,2023-12-01,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0710102,大山眼科,2023,0,2023-12-01,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0710185,タカヤクリニック,2023,0,2023-12-01,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
2900149,山成医院,2023,0,2023-12-01,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
2910015,河合医院,2023,0,2023-12-01,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0501063,木野山医院,2023,0,2023-12-04,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0501097,谷口クリニック,2023,0,2023-12-04,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0501113,安倍医院,2023,0,2023-12-04,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0510270,平山内科整形外科クリニック,2023,0,2023-12-04,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0510338,小田内科医院,2023,0,2023-12-04,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0510346,さくらい内科小児科医院金浦診療所,2023,0,2023-12-04,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0710045,きのこ診療所,2023,0,2023-12-04,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
2710100,礒川内科医院,2023,0,2023-12-04,訪問,,院長,,看護師,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0213529,倉敷てんげん眼科,2023,0,2023-12-05,訪問,,院長,岡安隆,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0501022,渡辺クリニック,2023,0,2023-12-05,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0510262,斎藤内科消化器科,2023,0,2023-12-05,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0510288,武田耳鼻咽喉科医院,2023,0,2023-12-05,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0510387,猪木医院,2023,0,2023-12-05,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0510411,さなだ耳鼻咽喉科医院,2023,0,2023-12-05,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0510437,永山眼科クリニック,2023,0,2023-12-05,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0510452,おぐるすハートクリニック内科循環器呼吸器科,2023,0,2023-12-05,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0510460,はらだ眼科,2023,0,2023-12-05,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0207125,寒川医院,2023,0,2023-12-07,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0501204,さとう消化器肛門外科,2023,0,2023-12-07,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
2700747,白神医院,2023,0,2023-12-07,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
2710126,福嶋医院,2023,0,2023-12-07,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
2710167,よりしま中西医院,2023,0,2023-12-07,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
2700663,くにもと内科小児科医院,2023,0,2023-12-08,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
2710050,鴨方第一内科クリニック,2023,0,2023-12-08,訪問,,副院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
2710068,田中眼科医院,2023,0,2023-12-08,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
2710118,なかむら眼科,2023,0,2023-12-08,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
2710209,たけ耳鼻咽喉科医院,2023,0,2023-12-08,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
2710233,にいつクリニック,2023,0,2023-12-08,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
1600021,さかの整形外科,2023,0,2023-12-11,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
1600054,すくすくこどもクリニック,2023,0,2023-12-11,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
